sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
SE-C01-010-A0088,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,174.000000000,176.000000000,2.000000000,0.484371441,0.000000000,0.000000000
SE-C01-010-A0089,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,176.000000000,178.000000000,2.000000000,0.409282231,0.000000000,0.000000000
SE-C01-010-A0090,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,178.000000000,180.000000000,2.000000000,0.476699306,0.000000000,0.000000000
SE-C01-010-A0091,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,180.000000000,182.000000000,2.000000000,0.438503087,0.000000000,0.000000000
SE-C01-010-A0092,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,182.000000000,184.000000000,2.000000000,0.449584951,0.000000000,0.000000000
SE-C01-010-A0093,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,184.000000000,186.000000000,2.000000000,0.442640442,0.000000000,0.000000000
SE-C01-010-A0094,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,186.000000000,188.000000000,2.000000000,0.470520446,0.000000000,0.000000000
SE-C01-010-A0095,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,188.000000000,190.000000000,2.000000000,0.455629040,0.000000000,0.000000000
SE-C01-010-A0096,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,190.000000000,192.000000000,2.000000000,0.432847089,0.000000000,0.000000000
SE-C01-010-A0097,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,192.000000000,194.000000000,2.000000000,0.422034010,0.000000000,0.000000000
SE-C01-010-A0098,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,194.000000000,196.000000000,2.000000000,0.427839452,0.000000000,0.000000000
SE-C01-010-A0099,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,196.000000000,198.000000000,2.000000000,0.418700181,0.000000000,0.000000000
SE-C01-010-A0100,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,198.000000000,200.000000000,2.000000000,0.424998045,0.000000000,0.000000000
SE-C01-010-A0101,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,200.000000000,202.000000000,2.000000000,0.421806716,0.000000000,0.000000000
SE-C01-010-A0102,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,202.000000000,204.000000000,2.000000000,0.421603305,0.000000000,0.000000000
SE-C01-010-A0103,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,204.000000000,206.000000000,2.000000000,0.439469403,0.000000000,0.000000000
SE-C01-010-A0104,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,206.000000000,208.000000000,2.000000000,0.386237337,0.000000000,0.000000000
SE-C01-010-A0105,SE-C01-010,DS05,santa_elena,CAMPAIGN_01,208.000000000,210.000000000,2.000000000,0.435473301,0.000000000,0.000000000
SE-C01-011-A0001,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,0.000000000,2.000000000,2.000000000,0.144685870,0.000000000,0.000000000
SE-C01-011-A0002,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,2.000000000,4.000000000,2.000000000,0.146892852,0.000000000,0.000000000
SE-C01-011-A0003,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,4.000000000,6.000000000,2.000000000,0.155833116,0.000000000,0.000000000
SE-C01-011-A0004,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,6.000000000,8.000000000,2.000000000,0.158826165,0.000000000,0.000000000
SE-C01-011-A0005,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,8.000000000,10.000000000,2.000000000,0.176489520,0.000000000,0.000000000
SE-C01-011-A0006,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,10.000000000,12.000000000,2.000000000,0.166066693,0.000000000,0.000000000
SE-C01-011-A0007,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,12.000000000,14.000000000,2.000000000,0.169608727,0.000000000,0.000000000
SE-C01-011-A0008,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,14.000000000,16.000000000,2.000000000,0.167913669,0.000000000,0.000000000
SE-C01-011-A0009,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,16.000000000,18.000000000,2.000000000,0.174167094,0.000000000,0.000000000
SE-C01-011-A0010,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,18.000000000,20.000000000,2.000000000,0.202294082,0.000000000,0.000000000
SE-C01-011-A0011,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,20.000000000,22.000000000,2.000000000,0.183778264,0.000000000,0.000000000
SE-C01-011-A0012,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,22.000000000,24.000000000,2.000000000,0.191136072,0.000000000,0.000000000
SE-C01-011-A0013,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,24.000000000,26.000000000,2.000000000,0.189463604,0.000000000,0.000000000
SE-C01-011-A0014,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,26.000000000,28.000000000,2.000000000,0.206306991,0.000000000,0.000000000
SE-C01-011-A0015,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,28.000000000,30.000000000,2.000000000,0.213893092,0.000000000,0.000000000
SE-C01-011-A0016,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,30.000000000,32.000000000,2.000000000,0.216252659,0.000000000,0.000000000
SE-C01-011-A0017,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,32.000000000,34.000000000,2.000000000,0.217845872,0.000000000,0.000000000
SE-C01-011-A0018,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,34.000000000,36.000000000,2.000000000,0.241924477,0.000000000,0.000000000
SE-C01-011-A0019,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,36.000000000,38.000000000,2.000000000,0.228206178,0.000000000,0.000000000
SE-C01-011-A0020,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,38.000000000,40.000000000,2.000000000,0.239235027,0.000000000,0.000000000
SE-C01-011-A0021,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,40.000000000,42.000000000,2.000000000,0.252141800,0.000000000,0.000000000
SE-C01-011-A0022,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,42.000000000,44.000000000,2.000000000,0.254729111,0.000000000,0.000000000
SE-C01-011-A0023,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,44.000000000,46.000000000,2.000000000,0.278157499,0.000000000,0.000000000
SE-C01-011-A0024,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,46.000000000,48.000000000,2.000000000,0.257293521,0.000000000,0.000000000
SE-C01-011-A0025,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,48.000000000,50.000000000,2.000000000,0.270311015,0.000000000,0.000000000
SE-C01-011-A0026,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,50.000000000,52.000000000,2.000000000,0.268632967,0.000000000,0.000000000
SE-C01-011-A0027,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,52.000000000,54.000000000,2.000000000,0.289367437,0.000000000,0.000000000
SE-C01-011-A0028,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,54.000000000,56.000000000,2.000000000,0.298455916,0.000000000,0.000000000
SE-C01-011-A0029,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,56.000000000,58.000000000,2.000000000,0.306607623,0.000000000,0.000000000
SE-C01-011-A0030,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,58.000000000,60.000000000,2.000000000,0.315605095,0.000000000,0.000000000
SE-C01-011-A0031,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,60.000000000,62.000000000,2.000000000,0.309731606,0.000000000,0.000000000
SE-C01-011-A0032,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,62.000000000,64.000000000,2.000000000,0.323344400,0.000000000,0.000000000
SE-C01-011-A0033,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,64.000000000,66.000000000,2.000000000,0.360633300,0.000000000,0.000000000
SE-C01-011-A0034,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,66.000000000,68.000000000,2.000000000,0.309775271,0.000000000,0.000000000
SE-C01-011-A0035,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,68.000000000,70.000000000,2.000000000,0.360563837,0.000000000,0.000000000
SE-C01-011-A0036,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,70.000000000,72.000000000,2.000000000,0.338827164,0.000000000,0.000000000
SE-C01-011-A0037,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,72.000000000,74.000000000,2.000000000,0.375754075,0.000000000,0.000000000
SE-C01-011-A0038,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,74.000000000,76.000000000,2.000000000,0.366064754,0.000000000,0.000000000
SE-C01-011-A0039,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,76.000000000,78.000000000,2.000000000,0.353111956,0.000000000,0.000000000
SE-C01-011-A0040,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,78.000000000,80.000000000,2.000000000,0.379009140,0.000000000,0.000000000
SE-C01-011-A0041,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,80.000000000,82.000000000,2.000000000,0.382296611,0.000000000,0.000000000
SE-C01-011-A0042,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,82.000000000,84.000000000,2.000000000,0.394117046,0.000000000,0.000000000
SE-C01-011-A0043,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,84.000000000,86.000000000,2.000000000,0.397203503,0.000000000,0.000000000
SE-C01-011-A0044,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,86.000000000,88.000000000,2.000000000,0.428007395,0.000000000,0.000000000
SE-C01-011-A0045,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,88.000000000,90.000000000,2.000000000,0.408389840,0.000000000,0.000000000
SE-C01-011-A0046,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,90.000000000,92.000000000,2.000000000,0.408194759,0.000000000,0.000000000
SE-C01-011-A0047,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,92.000000000,94.000000000,2.000000000,0.441435441,0.000000000,0.000000000
SE-C01-011-A0048,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,94.000000000,96.000000000,2.000000000,0.459697805,0.000000000,0.000000000
SE-C01-011-A0049,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,96.000000000,98.000000000,2.000000000,0.447056637,0.000000000,0.000000000
SE-C01-011-A0050,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,98.000000000,100.000000000,2.000000000,0.467488692,0.000000000,0.000000000
SE-C01-011-A0051,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,100.000000000,102.000000000,2.000000000,0.474375828,0.000000000,0.000000000
SE-C01-011-A0052,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,102.000000000,104.000000000,2.000000000,0.502557379,0.000000000,0.000000000
SE-C01-011-A0053,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,104.000000000,106.000000000,2.000000000,0.492698946,0.000000000,0.000000000
SE-C01-011-A0054,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,106.000000000,108.000000000,2.000000000,0.504736350,0.000000000,0.000000000
SE-C01-011-A0055,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,108.000000000,110.000000000,2.000000000,0.506816396,0.000000000,0.000000000
SE-C01-011-A0056,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,110.000000000,112.000000000,2.000000000,0.520924504,0.000000000,0.000000000
SE-C01-011-A0057,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,112.000000000,114.000000000,2.000000000,0.534576510,0.000000000,0.000000000
SE-C01-011-A0058,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,114.000000000,116.000000000,2.000000000,0.518982270,0.000000000,0.000000000
SE-C01-011-A0059,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,116.000000000,118.000000000,2.000000000,0.540987673,0.000000000,0.000000000
SE-C01-011-A0060,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,118.000000000,120.000000000,2.000000000,0.556126215,0.000000000,0.000000000
SE-C01-011-A0061,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,120.000000000,122.000000000,2.000000000,0.544413016,0.000000000,0.000000000
SE-C01-011-A0062,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,122.000000000,124.000000000,2.000000000,0.549877751,0.000000000,0.000000000
SE-C01-011-A0063,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,124.000000000,126.000000000,2.000000000,0.599896537,0.000000000,0.000000000
SE-C01-011-A0064,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,126.000000000,128.000000000,2.000000000,0.586981424,0.000000000,0.000000000
SE-C01-011-A0065,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,128.000000000,130.000000000,2.000000000,0.531757843,0.000000000,0.000000000
SE-C01-011-A0066,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,130.000000000,132.000000000,2.000000000,0.568977405,0.000000000,0.000000000
SE-C01-011-A0067,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,132.000000000,134.000000000,2.000000000,0.597437457,0.000000000,0.000000000
SE-C01-011-A0068,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,134.000000000,136.000000000,2.000000000,0.574949830,0.000000000,0.000000000
SE-C01-011-A0069,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,136.000000000,138.000000000,2.000000000,0.514643853,0.000000000,0.000000000
SE-C01-011-A0070,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,138.000000000,140.000000000,2.000000000,0.634025892,0.000000000,0.000000000
SE-C01-011-A0071,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,140.000000000,142.000000000,2.000000000,0.613148600,0.000000000,0.000000000
SE-C01-011-A0072,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,142.000000000,144.000000000,2.000000000,0.588501911,0.000000000,0.000000000
SE-C01-011-A0073,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,144.000000000,146.000000000,2.000000000,0.599908997,0.000000000,0.000000000
SE-C01-011-A0074,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,146.000000000,148.000000000,2.000000000,0.612738756,0.000000000,0.000000000
SE-C01-011-A0075,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,148.000000000,150.000000000,2.000000000,0.623572580,0.000000000,0.000000000
SE-C01-011-A0076,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,150.000000000,152.000000000,2.000000000,0.639802574,0.000000000,0.000000000
SE-C01-011-A0077,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,152.000000000,154.000000000,2.000000000,0.684632250,0.000000000,0.000000000
SE-C01-011-A0078,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,154.000000000,156.000000000,2.000000000,0.643382022,0.000000000,0.000000000
SE-C01-011-A0079,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,156.000000000,158.000000000,2.000000000,0.644834961,0.000000000,0.000000000
SE-C01-011-A0080,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,158.000000000,160.000000000,2.000000000,0.613142799,0.000000000,0.000000000
SE-C01-011-A0081,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,160.000000000,162.000000000,2.000000000,0.676637116,0.000000000,0.000000000
SE-C01-011-A0082,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,162.000000000,164.000000000,2.000000000,0.722887685,0.000000000,0.000000000
SE-C01-011-A0083,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,164.000000000,166.000000000,2.000000000,0.656440145,0.000000000,0.000000000
SE-C01-011-A0084,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,166.000000000,168.000000000,2.000000000,0.678320359,0.000000000,0.000000000
SE-C01-011-A0085,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,168.000000000,170.000000000,2.000000000,0.653973277,0.000000000,0.000000000
SE-C01-011-A0086,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,170.000000000,172.000000000,2.000000000,0.669330769,0.000000000,0.000000000
SE-C01-011-A0087,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,172.000000000,174.000000000,2.000000000,0.712197033,0.000000000,0.000000000
SE-C01-011-A0088,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,174.000000000,176.000000000,2.000000000,0.641764676,0.000000000,0.000000000
SE-C01-011-A0089,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,176.000000000,178.000000000,2.000000000,0.693659337,0.000000000,0.000000000
SE-C01-011-A0090,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,178.000000000,180.000000000,2.000000000,0.671814893,0.000000000,0.000000000
SE-C01-011-A0091,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,180.000000000,182.000000000,2.000000000,0.617753552,0.000000000,0.000000000
SE-C01-011-A0092,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,182.000000000,184.000000000,2.000000000,0.691393438,0.000000000,0.000000000
SE-C01-011-A0093,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,184.000000000,186.000000000,2.000000000,0.707180934,0.000000000,0.000000000
SE-C01-011-A0094,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,186.000000000,188.000000000,2.000000000,0.671657159,0.000000000,0.000000000
SE-C01-011-A0095,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,188.000000000,190.000000000,2.000000000,0.672924551,0.000000000,0.000000000
SE-C01-011-A0096,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,190.000000000,192.000000000,2.000000000,0.690356269,0.000000000,0.000000000
SE-C01-011-A0097,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,192.000000000,194.000000000,2.000000000,0.716811369,0.000000000,0.000000000
SE-C01-011-A0098,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,194.000000000,196.000000000,2.000000000,0.719308464,0.000000000,0.000000000
SE-C01-011-A0099,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,196.000000000,198.000000000,2.000000000,0.673836640,0.000000000,0.000000000
SE-C01-011-A0100,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,198.000000000,200.000000000,2.000000000,0.670317091,0.000000000,0.000000000
SE-C01-011-A0101,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,200.000000000,202.000000000,2.000000000,0.731251641,0.000000000,0.000000000
SE-C01-011-A0102,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,202.000000000,204.000000000,2.000000000,0.661850500,0.000000000,0.000000000
SE-C01-011-A0103,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,204.000000000,206.000000000,2.000000000,0.709125304,0.000000000,0.000000000
SE-C01-011-A0104,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,206.000000000,208.000000000,2.000000000,0.706911919,0.000000000,0.000000000
SE-C01-011-A0105,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,208.000000000,210.000000000,2.000000000,0.689870880,0.000000000,0.000000000
SE-C01-011-A0106,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,210.000000000,212.000000000,2.000000000,0.707408475,0.000000000,0.000000000
SE-C01-011-A0107,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,212.000000000,214.000000000,2.000000000,0.745425853,0.000000000,0.000000000
SE-C01-011-A0108,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,214.000000000,216.000000000,2.000000000,0.693713132,0.000000000,0.000000000
SE-C01-011-A0109,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,216.000000000,218.000000000,2.000000000,0.689447379,0.000000000,0.000000000
SE-C01-011-A0110,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,218.000000000,220.000000000,2.000000000,0.696104574,0.000000000,0.000000000
SE-C01-011-A0111,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,220.000000000,222.000000000,2.000000000,0.653033012,0.000000000,0.000000000
SE-C01-011-A0112,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,222.000000000,224.000000000,2.000000000,0.677458265,0.000000000,0.000000000
SE-C01-011-A0113,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,224.000000000,226.000000000,2.000000000,0.680517679,0.000000000,0.000000000
SE-C01-011-A0114,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,226.000000000,228.000000000,2.000000000,0.633408381,0.000000000,0.000000000
SE-C01-011-A0115,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,228.000000000,230.000000000,2.000000000,0.682635250,0.000000000,0.000000000
SE-C01-011-A0116,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,230.000000000,232.000000000,2.000000000,0.694631869,0.000000000,0.000000000
SE-C01-011-A0117,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,232.000000000,234.000000000,2.000000000,0.628909957,0.000000000,0.000000000
SE-C01-011-A0118,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,234.000000000,236.000000000,2.000000000,0.618691771,0.000000000,0.000000000
SE-C01-011-A0119,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,236.000000000,238.000000000,2.000000000,0.607887192,0.000000000,0.000000000
SE-C01-011-A0120,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,238.000000000,240.000000000,2.000000000,0.652286789,0.000000000,0.000000000
SE-C01-011-A0121,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,240.000000000,242.000000000,2.000000000,0.628222295,0.000000000,0.000000000
SE-C01-011-A0122,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,242.000000000,244.000000000,2.000000000,0.640577808,0.000000000,0.000000000
SE-C01-011-A0123,SE-C01-011,DS05,santa_elena,CAMPAIGN_01,244.000000000,244.701974418,0.701974418,0.635874133,0.000000000,0.000000000
SE-C01-012-A0001,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,0.000000000,2.000000000,2.000000000,0.023790958,0.000000000,0.000000000
SE-C01-012-A0002,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,2.000000000,4.000000000,2.000000000,0.023561819,0.000000000,0.000000000
SE-C01-012-A0003,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,4.000000000,6.000000000,2.000000000,0.019440559,0.000000000,0.000000000
SE-C01-012-A0004,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,6.000000000,8.000000000,2.000000000,0.021524898,0.000000000,0.000000000
SE-C01-012-A0005,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,8.000000000,10.000000000,2.000000000,0.019357146,0.000000000,0.000000000
SE-C01-012-A0006,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,10.000000000,12.000000000,2.000000000,0.023678924,0.000000000,0.000000000
SE-C01-012-A0007,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,12.000000000,14.000000000,2.000000000,0.024590905,0.000000000,0.000000000
SE-C01-012-A0008,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,14.000000000,16.000000000,2.000000000,0.023042593,0.000000000,0.000000000
SE-C01-012-A0009,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,16.000000000,18.000000000,2.000000000,0.022283746,0.000000000,0.000000000
SE-C01-012-A0010,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,18.000000000,20.000000000,2.000000000,0.024267536,0.000000000,0.000000000
SE-C01-012-A0011,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,20.000000000,22.000000000,2.000000000,0.023426823,0.000000000,0.000000000
SE-C01-012-A0012,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,22.000000000,24.000000000,2.000000000,0.022825723,0.000000000,0.000000000
SE-C01-012-A0013,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,24.000000000,26.000000000,2.000000000,0.026459341,0.000000000,0.000000000
SE-C01-012-A0014,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,26.000000000,28.000000000,2.000000000,0.026311171,0.000000000,0.000000000
SE-C01-012-A0015,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,28.000000000,30.000000000,2.000000000,0.025447490,0.000000000,0.000000000
SE-C01-012-A0016,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,30.000000000,32.000000000,2.000000000,0.025381616,0.000000000,0.000000000
SE-C01-012-A0017,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,32.000000000,34.000000000,2.000000000,0.023614574,0.000000000,0.000000000
SE-C01-012-A0018,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,34.000000000,36.000000000,2.000000000,0.024379980,0.000000000,0.000000000
SE-C01-012-A0019,SE-C01-012,DS05,santa_elena,CAMPAIGN_01,36.000000000,38.000000000,2.000000000,0.021980358,0.000000000,0.000000000
